,Image,RAM_Tags,YOLO_Tags
1236,17374.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | street sign,"6 person, 3 car, 1 traffic light"
1237,17388.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign | suv,"4 person, 3 car, 1 traffic light"
1238,17402.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | road | street corner | suv | vehicle,"5 person, 4 car, 1 traffic light"
1239,17416.jpg,black | car | city street | curb | drive | intersection | license plate | minivan | park | road | sedan | street corner | suv | vehicle,"5 person, 5 car"
1240,17430.jpg,car | city street | curb | drive | intersection | minivan | pavement | road | street corner | suv | vehicle,"1 person, 4 car"
1241,17444.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"1 person, 3 car"
1242,17458.jpg,car | city street | cross | crosswalk | curb | drive | intersection | pavement | road | street corner,"5 person, 3 car"
1243,17472.jpg,blue | car | city street | cross | crosswalk | dress | person | pavement | push | ride | road | scooter | street corner | umbrella | walk | woman,"6 person, 4 car, 1 traffic light"
1244,17486.jpg,blue | city street | cross | crosswalk | dress | girl | intersection | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk | woman,"6 person, 4 car, 1 traffic light"
1245,17500.jpg,blue | child | cross | crosswalk | girl | pavement | play | road | sleepwear | street corner | walk,"4 person, 3 car, 1 traffic light"
1246,17514.jpg,blue | city street | cross | crosswalk | dress | girl | person | intersection | pavement | road | street corner | walk | woman,"5 person, 3 car"
1247,17528.jpg,blue | boy | child | cross | crosswalk | girl | person | intersection | pavement | road | sleepwear | street corner | walk | zebra crossing,"5 person, 3 car"
1248,17542.jpg,blue | car | city street | cross | crosswalk | dress | girl | person | intersection | road | walk | woman | zebra crossing,"6 person, 5 car, 1 traffic light"
1249,17556.jpg,car | child | city street | cross | crosswalk | person | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 3 car, 1 traffic light"
1250,17570.jpg,car | child | city street | cross | crosswalk | dress | girl | green | person | pavement | road | shirt | street corner | walk | woman,"6 person, 3 car, 1 traffic light"
1251,17584.jpg,car | child | city street | cross | crosswalk | dress | girl | green | pavement | road | shirt | street corner | walk,"6 person, 3 car"
1252,17598.jpg,car | city street | cross | dress | girl | green | minivan | pavement | road | sedan | shirt | stand | street corner | suv | walk | white | woman,"4 person, 5 car"
1253,17612.jpg,car | city street | cross | crosswalk | dress | girl | green | person | intersection | pavement | road | shirt | street corner | walk | woman,"4 person, 3 car"
1254,17626.jpg,baby carriage | city street | cross | crosswalk | person | pavement | pedestrian | push | road | shopping bag | walk | woman,"9 person, 3 car, 1 traffic light, 1 handbag"
1255,17640.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk,"10 person, 4 car, 1 traffic light, 1 backpack, 2 handbag"
1256,17654.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"12 person, 3 car, 1 traffic light, 1 backpack, 2 handbag"
1257,17668.jpg,car | city street | cross | crosswalk | dress | person | intersection | pedestrian | road | shopping bag | street corner | walk | woman | zebra crossing,"9 person, 3 car, 3 backpack, 4 handbag"
1258,17682.jpg,car | city street | cross | crosswalk | dress | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"9 person, 3 car"
1259,17696.jpg,city street | cross | crosswalk | dress | person | intersection | red | road | street corner | walk | woman | zebra crossing,"7 person, 3 car, 1 traffic light"
1260,17710.jpg,city street | cross | crosswalk | dress | person | pedestrian | road | street corner | walk | woman,"6 person, 2 car, 1 traffic light"
1261,17724.jpg,city street | cross | crosswalk | dress | person | man | pavement | red | road | shirt | street corner | walk | woman,"9 person, 2 car, 1 traffic light, 1 handbag"
1262,17738.jpg,city street | cross | crosswalk | dress | person | man | pavement | pedestrian | red | road | shopping bag | street corner | walk | woman,"9 person, 2 car, 1 handbag"
1263,17752.jpg,boy | cross | crosswalk | dress | person | man | pavement | red | road | street corner | walk | woman,"10 person, 3 car, 1 traffic light, 1 handbag, 2 skateboard"
1264,17766.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | street corner | walk | white,"7 person, 4 car, 1 traffic light"
1265,17780.jpg,boy | car | city street | cross | crosswalk | person | man | pavement | puddle | road | shirt | street corner | walk,"6 person, 4 car, 1 traffic light"
1266,17794.jpg,boy | car | city street | cross | crosswalk | person | man | pavement | road | shirt | skateboarder | walk | white,"5 person, 3 car, 1 traffic light"
1267,17808.jpg,car | city street | cross | crosswalk | person | skate | man | pavement | ride | road | skateboard | skateboarder | street corner | walk,"7 person, 3 car"
1268,17822.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"5 person, 3 car, 1 traffic light, 1 skateboard"
1269,17836.jpg,black | car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner,"4 person, 5 car, 1 traffic light"
1270,17850.jpg,car | city street | curb | drive | intersection | minivan | park | pavement | road | street corner | street sign | suv | vehicle,"1 person, 4 car, 1 traffic light"
1271,17864.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"6 person, 3 car, 1 traffic light"
1272,17878.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | sedan | street corner | white,"1 person, 4 car, 1 traffic light"
1273,17892.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | street corner | walk,"3 person, 3 car, 1 traffic light"
1274,17906.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"5 person, 3 car, 1 traffic light"
1275,17920.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"2 person, 5 car, 1 traffic light"
1276,17934.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"2 person, 3 car, 1 traffic light"
1277,17948.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | ride | road | skateboard | skateboarder | street corner | walk,"4 person, 3 car, 1 traffic light"
1278,17962.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pole | ride | road | scooter | skateboard | skateboarder | street corner | street sign,"4 person, 3 car, 1 traffic light"
1279,17976.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | trick,"4 person, 3 car, 1 traffic light, 2 skateboard"
1280,17990.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"4 person, 3 car, 1 traffic light"
1281,18004.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | spray | street corner,"4 person, 3 car, 1 traffic light, 1 skateboard"
1282,18018.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | road | skateboard | skateboarder | street corner | walk | zebra crossing,"4 person, 3 car, 1 traffic light"
1283,18032.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | skateboarder | street corner | walk,"5 person, 3 car, 1 traffic light, 1 skateboard"
1284,18046.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"3 person, 4 car, 1 skateboard"
1285,18060.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | road | skateboarder | street corner | urban | walk,"5 person, 3 car, 1 traffic light"
1286,18074.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 traffic light"
1287,18088.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car"
1288,18102.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 2 car, 1 traffic light"
1289,18116.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"6 person, 2 car"
1290,18130.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"7 person, 2 car, 1 traffic light"
1291,18144.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"5 person, 2 car, 1 traffic light"
1292,18158.jpg,car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | walk,"4 person, 2 car, 1 traffic light"
1293,18172.jpg,building | car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 2 car, 1 traffic light"
1294,18186.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"4 person, 2 car, 1 traffic light"
1295,18200.jpg,car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | walk,"5 person, 2 car, 1 traffic light"
1296,18214.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"5 person, 2 car, 1 traffic light"
1297,18228.jpg,car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign,"7 person, 2 car, 1 traffic light"
1298,18242.jpg,car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign,"5 person, 2 car, 1 traffic light"
1299,18256.jpg,car | city street | crack | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 2 car, 1 traffic light"
1300,18270.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 2 car, 1 traffic light"
1301,18284.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 2 car"
1302,18298.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car"
1303,18312.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 2 car, 1 traffic light"
1304,18326.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 3 car, 1 traffic light"
1305,18340.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 traffic light"
1306,18354.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 1 traffic light"
1307,18368.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | sedan | stand | street corner | suv | walk,"3 person, 2 car"
1308,18382.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | sedan | street corner | suv | walk,"3 person, 2 car, 1 handbag"
1309,18396.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | walk | woman | zebra crossing,"5 person, 2 car, 1 traffic light, 3 handbag"
1310,18410.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"3 person, 2 car, 1 traffic light"
1311,18424.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"3 person, 2 car, 1 traffic light"
1312,18438.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | walk | white,"3 person, 3 car, 1 traffic light"
1313,18452.jpg,car | city street | cross | crosswalk | person | man | pavement | road | sedan | street corner | walk,"2 person, 3 car, 1 traffic light"
1314,18466.jpg,car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | silver | street corner | suv,"1 person, 4 car"
1315,18480.jpg,car | city street | curb | drive | intersection | license plate | minivan | park | pavement | road | sedan | silver | street corner | suv | vehicle,"3 person, 4 car"
1316,18494.jpg,car | city street | crack | curb | person | intersection | man | pavement | road | sedan | street corner,"2 person, 5 car, 1 skateboard"
1317,18508.jpg,car | city street | cross | girl | person | jeans | pavement | road | street corner | walk | woman,"3 person, 5 car, 1 traffic light"
1318,18522.jpg,afro | city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"5 person, 4 car, 1 handbag"
1319,18536.jpg,city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"6 person, 3 car, 1 traffic light, 1 handbag"
1320,18550.jpg,city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"7 person, 2 car, 1 parking meter, 1 handbag"
1321,18564.jpg,afro | city street | cross | crosswalk | girl | person | man | pavement | road | street corner | walk | woman,"5 person, 2 car"
1322,18578.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 2 car"
1323,18592.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"7 person, 2 car, 1 traffic light, 1 handbag"
1324,18606.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 2 car, 1 traffic light"
1325,18620.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | stand | street corner | walk | zebra crossing,"7 person, 4 car, 1 traffic light"
1326,18634.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 4 car, 1 traffic light"
1327,18648.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | sedan | street corner | walk,"4 person, 5 car, 1 traffic light"
1328,18662.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | silver | street corner,"4 person, 5 car, 1 traffic light"
1329,18676.jpg,car | city street | curb | drive | person | intersection | license plate | park | road | sedan | silver | street corner,"5 person, 6 car, 1 traffic light"
1330,18690.jpg,car | city street | curb | drive | person | intersection | license plate | park | pavement | road | sedan | silver | street corner,"5 person, 1 bicycle, 4 car, 1 motorcycle, 1 traffic light"
1331,18704.jpg,car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner,"6 person, 4 car, 1 traffic light"
1332,18718.jpg,car | city street | curb | drive | person | intersection | park | pavement | road | street corner,"7 person, 4 car, 1 traffic light"
1333,18732.jpg,car | city street | cross | crosswalk | drive | person | intersection | park | pedestrian | road | street corner,"8 person, 1 bicycle, 5 car, 1 traffic light"
1334,18746.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | suv | walk | white,"9 person, 2 car, 1 traffic light"
1335,18760.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | suv | walk | white,"6 person, 2 car"
1336,18774.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | suv | walk | zebra crossing,"7 person, 2 car, 1 motorcycle, 1 traffic light"
1337,18788.jpg,biker | car | city street | cross | crosswalk | person | intersection | pedestrian | ride | road | scooter | walk | zebra crossing,"6 person, 3 car, 1 motorcycle, 1 traffic light"
1338,18802.jpg,bicycle | car | city street | cross | crosswalk | person | intersection | monocycle | motorcycle | pedestrian | ride | road | scooter | street corner | walk | zebra crossing,"8 person, 3 car, 1 motorcycle, 1 traffic light, 1 handbag"
1339,18816.jpg,bicycle | biker | boy | car | child | cross | crosswalk | person | intersection | man | monocycle | pavement | ride | road | scooter | street corner | trick,"8 person, 1 bicycle, 3 car, 1 motorcycle, 1 traffic light"
1340,18830.jpg,bicycle | car | city street | cross | crosswalk | person | intersection | man | monocycle | pavement | pedestrian | push | ride | road | street corner | walk,"8 person, 2 car, 1 backpack, 1 handbag"
1341,18844.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"8 person, 2 car, 1 traffic light, 1 handbag"
1342,18858.jpg,car | city street | cross | crosswalk | person | intersection | man | road | stand | street corner | walk | zebra crossing,"7 person, 1 car, 2 handbag"
1343,18872.jpg,car | catch | chessboard | chess | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | sign | street corner | street sign | walk | zebra crossing,"7 person, 1 car, 1 handbag"
1344,18886.jpg,car | catch | chessboard | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | sign | street corner | walk | zebra crossing,"5 person, 2 car, 1 handbag"
1345,18900.jpg,car | catch | chessboard | cross | crosswalk | person | man | pavement | road | sign | street corner | walk,"5 person, 5 car, 1 handbag, 1 suitcase"
1346,18914.jpg,car | catch | cross | crosswalk | person | intersection | man | pavement | protester | road | sign | spray | stand | street corner | walk,"5 person, 3 car, 1 motorcycle"
1347,18928.jpg,car | catch | clean | crosswalk | hose | person | man | pavement | protester | road | sign | spray | stand | street corner | wash,"6 person, 2 car, 1 motorcycle, 1 umbrella"
1348,18942.jpg,car | catch | chessboard | crosswalk | person | man | pavement | protester | road | sign | stand | street corner | street sign | walk,"6 person, 1 car, 1 motorcycle, 1 umbrella"
1349,18956.jpg,car | carry | catch | chessboard | chess | head | person | man | motorcycle | pavement | road | scooter | sign | street corner | walk,"5 person, 1 car, 1 motorcycle, 1 umbrella"
1350,18970.jpg,car | catch | chessboard | person | man | pavement | protester | road | sign | stand | street corner | street sign | walk | white,"5 person, 5 car, 1 traffic light, 1 suitcase"
1351,18984.jpg,car | carry | catch | chessboard | chess | person | man | pavement | road | sign | street corner | walk | woman,"2 person, 5 car, 1 motorcycle, 1 traffic light, 1 suitcase"
1352,18998.jpg,carry | catch | chessboard | chess | person | man | pavement | road | sign | street corner | walk,"7 person, 5 car, 1 traffic light, 1 handbag, 1 suitcase"
1353,19012.jpg,catch | chessboard | chess | person | man | pavement | road | sign | street corner | walk,"6 person, 5 car, 1 traffic light, 1 handbag"
1354,19026.jpg,catch | chessboard | chess | cross | person | man | pavement | road | sign | street corner | walk | woman,"7 person, 3 car, 1 traffic light"
1355,19040.jpg,chessboard | chess | city street | crack | person | man | pavement | road | rocket | stand | street corner | walk,"4 person, 3 car, 1 surfboard"
1356,19054.jpg,carry | catch | chessboard | chess | cross | head | person | man | pavement | road | sign | street corner | walk,"4 person, 3 car, 1 handbag"
1357,19068.jpg,carry | catch | chessboard | chess | cross | crosswalk | dress | head | person | man | pavement | red | road | sign | street corner | walk,"5 person, 4 car, 1 umbrella, 1 handbag"
1358,19082.jpg,catch | chessboard | chess | cross | dress | person | man | pavement | red | road | sign | street corner | walk | woman,"6 person, 3 car, 1 traffic light, 1 umbrella, 1 handbag"
1359,19096.jpg,briefcase | chessboard | cross | drag | dress | person | man | pavement | red | road | shopping bag | street corner | walk | woman,"5 person, 4 car, 1 traffic light, 2 handbag"
1360,19110.jpg,city street | cross | crosswalk | person | pavement | road | shopping bag | street corner | walk | woman,"5 person, 2 car, 1 traffic light, 1 handbag"
1361,19124.jpg,bag | city street | cross | crosswalk | girl | person | paper bag | pavement | road | shopping bag | street corner | walk | woman,"5 person, 3 car, 1 traffic light, 2 handbag"
1362,19138.jpg,bag | car | carry | cross | crosswalk | grocery bag | person | mask | paper bag | pavement | pedestrian | road | shopping bag | tote bag | walk | wear | woman,"5 person, 5 car, 1 handbag"
1363,19152.jpg,black | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | sedan | street corner | suv | walk,"3 person, 4 car, 1 traffic light"
1364,19166.jpg,black | car | city street | curb | drive | intersection | license plate | pavement | road | sedan | street corner | suv,"3 person, 4 car"
1365,19180.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | purple | road | street corner | walk,"3 person, 4 car"
1366,19194.jpg,car | chessboard | city street | cross | crosswalk | person | intersection | man | pavement | purple | road | shirt | sign | skateboarder | street corner | walk | woman,"4 person, 3 car, 1 handbag"
1367,19208.jpg,car | catch | chessboard | cross | person | man | pavement | road | sign | street corner | walk,"7 person, 3 car, 2 traffic light, 1 handbag"
1368,19222.jpg,catch | chessboard | girl | person | man | pavement | road | sign | street corner | walk | woman,"9 person, 3 car"
1369,19236.jpg,boy | chessboard | chess | couple | cross | crosswalk | girl | person | man | pavement | road | street corner | walk | woman,"8 person, 3 car, 1 handbag"
1370,19250.jpg,car | chessboard | city street | cross | crosswalk | girl | person | intersection | pavement | road | street corner | walk | woman | zebra crossing,"8 person, 4 car, 1 handbag"
1371,19264.jpg,car | chessboard | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"9 person, 3 car, 1 handbag"
1372,19278.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | spray | street corner | walk | woman,"7 person, 3 car"
1373,19292.jpg,baby carriage | taxi | car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | push | road | skateboarder | street corner | walk,"9 person, 3 car"
1374,19306.jpg,baby | baby carriage | car | car seat | child | cross | crosswalk | person | intersection | man | mobility scooter | pavement | pedestrian | push | road | scooter | street corner | suv | walk | woman,"6 person, 6 car, 1 traffic light"
1375,19320.jpg,baby | baby carriage | car | car seat | child | person | man | mobility scooter | pavement | push | road | scooter | suv | walk | woman,"6 person, 5 car, 1 traffic light"
1376,19334.jpg,baby | baby carriage | car | car seat | child | cross | person | man | pavement | push | road | scooter | suv | walk | woman,"7 person, 4 car, 1 traffic light"
1377,19348.jpg,baby | baby carriage | car seat | child | cross | person | jog | mobility scooter | pavement | push | ride | road | scooter | street corner | walk | woman,"7 person, 5 car, 1 traffic light"
1378,19362.jpg,baby | baby carriage | city street | cross | crosswalk | person | jog | mobility scooter | pavement | pedestrian | push | road | scooter | walk | woman,"7 person, 6 car, 1 traffic light"
1379,19376.jpg,city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | puddle | road | spray | street corner | walk | woman | zebra crossing,"7 person, 4 car, 1 traffic light"
1380,19390.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | walk | woman | zebra crossing,"6 person, 4 car, 1 motorcycle, 1 traffic light"
1381,19404.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | puddle | road | sandal | street corner | walk | woman,"8 person, 4 car, 1 traffic light, 1 backpack, 1 handbag"
1382,19418.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | skateboarder | street corner | walk,"9 person, 4 car, 1 motorcycle, 1 traffic light"
1383,19432.jpg,car | city street | cross | crosswalk | person | pavement | pedestrian | road | street corner | walk | woman,"8 person, 5 car, 1 traffic light, 1 backpack, 1 handbag"
1384,19446.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | shopping bag | street corner | walk | woman,"7 person, 5 car, 1 backpack, 2 handbag"
1385,19460.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | puddle | road | spray | street corner | walk | woman,"6 person, 4 car, 1 traffic light"
1386,19474.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | shopping bag | street corner | walk | woman,"5 person, 3 car, 1 traffic light, 1 backpack, 1 handbag"
1387,19488.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"4 person, 4 car, 1 traffic light"
1388,19502.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road,"6 person, 1 bicycle, 4 car, 1 traffic light"
1389,19516.jpg,car | city street | cross | crosswalk | person | intersection | man | ride | road | sedan | skateboarder | street corner | walk | white,"6 person, 1 bicycle, 5 car, 1 traffic light"
1390,19530.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | street corner | white,"6 person, 1 bicycle, 5 car, 1 traffic light"
1391,19544.jpg,car | city street | curb | drive | intersection | park | road | sedan | street corner | white,"6 person, 5 car"
1392,19558.jpg,car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner | white,"1 person, 5 car"
1393,19572.jpg,car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner | white,"2 person, 5 car"
1394,19586.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner | suv | white,"4 person, 5 car, 1 traffic light"
1395,19600.jpg,car | city street | crosswalk | curb | drive | person | intersection | park | pavement | road | street corner,"6 person, 5 car, 1 traffic light"
1396,19614.jpg,car | city street | crosswalk | drive | intersection | red | road | street corner,"3 person, 6 car, 1 traffic light"
1397,19628.jpg,car | city street | crosswalk | drive | intersection | motorcycle | red | road | street corner,"6 person, 3 car, 1 motorcycle, 1 traffic light"
1398,19642.jpg,bicycle | biker | boy | car | city street | cross | crosswalk | person | intersection | man | motorbike | motorcycle | ride | road | scooter | street corner,"4 person, 1 bicycle, 3 car, 1 traffic light"
1399,19656.jpg,bag | bicycle | biker | city street | hose | person | man | pavement | push | ride | road | spray | street corner | wash,"7 person, 1 bicycle, 4 car, 1 traffic light"
1400,19670.jpg,car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 4 car, 1 traffic light"
1401,19684.jpg,car | city street | cross | crosswalk | person | intersection | pavement | ride | road | street corner | walk,"4 person, 3 car, 1 traffic light"
1402,19698.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 3 car, 1 traffic light"
1403,19712.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"4 person, 3 car"
1404,19726.jpg,car | city street | cross | crosswalk | person | intersection | man | ride | road | scooter | skateboarder | street corner | walk,"4 person, 3 car, 1 traffic light"
1405,19740.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"3 person, 4 car"
1406,19754.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"4 person, 4 car"
1407,19768.jpg,car | city street | cross | crosswalk | person | intersection | man | road | street corner | walk | woman,"2 person, 3 car, 1 skateboard"
1408,19782.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 2 car"
1409,19796.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"3 person, 5 car"
1410,19810.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car, 1 traffic light"
1411,19824.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk | wash,"3 person, 4 car, 1 handbag"
1412,19838.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car, 1 handbag"
1413,19852.jpg,blue | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shirt | street corner | walk | zebra crossing,"4 person, 3 car"
1414,19866.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | road | shirt | stand | street corner | walk | zebra crossing,"3 person, 3 car, 1 traffic light"
1415,19880.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | shirt | street corner | walk,"3 person, 3 car, 1 traffic light"
1416,19894.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"2 person, 3 car"
1417,19908.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"3 person, 3 car"
1418,19922.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 skateboard"
1419,19936.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 2 traffic light"
1420,19950.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"7 person, 4 car, 1 traffic light"
1421,19964.jpg,car | city street | couple | cross | crosswalk | person | man | pavement | pedestrian | road | skateboarder | street corner | walk,"7 person, 4 car, 1 traffic light"
1422,19978.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car"
1423,19992.jpg,car | city street | cross | crosswalk | person | intersection | man | road | skateboarder | stand | street corner | walk | zebra crossing,"7 person, 7 car"
1424,20006.jpg,car | city street | couple | cross | crosswalk | person | skate | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"5 person, 5 car"
1425,20020.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | white,"7 person, 6 car"
1426,20034.jpg,car | city street | cross | crosswalk | drive | person | intersection | pedestrian | road | sedan | street corner | walk | white | zebra crossing,"7 person, 5 car, 1 traffic light"
