,Image,RAM_Tags,YOLO_Tags,location,locationID,videoID,aggID
3863,16730.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | skateboarder | street corner | walk,"7 person, 4 car",chase,2,2,2216730
3864,16744.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"5 person, 4 car",chase,2,2,2216744
3865,16758.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shirt | street corner | walk,"6 person, 4 car",chase,2,2,2216758
3866,16772.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"4 person, 4 car",chase,2,2,2216772
3867,16786.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 3 car",chase,2,2,2216786
3868,16800.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 4 car",chase,2,2,2216800
3869,16814.jpg,building | car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 3 car",chase,2,2,2216814
3870,16828.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"6 person, 3 car",chase,2,2,2216828
3871,16842.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner,"7 person, 3 car",chase,2,2,2216842
3872,16856.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"6 person, 3 car",chase,2,2,2216856
3873,16870.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 5 car",chase,2,2,2216870
3874,16884.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car",chase,2,2,2216884
3875,16898.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"4 person, 4 car",chase,2,2,2216898
3876,16912.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | ride | road | skateboarder | street corner | walk | zebra crossing,"5 person, 3 car",chase,2,2,2216912
3877,16926.jpg,car | city street | cross | crosswalk | person | skate | intersection | jog | man | road | street corner | walk | zebra crossing,"5 person, 4 car",chase,2,2,2216926
3878,16940.jpg,city street | cross | crosswalk | person | jog | man | road | street corner | walk | woman,"7 person, 3 car",chase,2,2,2216940
3879,16954.jpg,city street | cross | crosswalk | person | man | pavement | puddle | road | spray | street corner | walk | wetsuit,"6 person, 4 car",chase,2,2,2216954
3880,16968.jpg,city street | cross | person | skate | jog | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"6 person, 3 car",chase,2,2,2216968
3881,16982.jpg,baseball hat | car | city street | cross | person | jog | man | pavement | ride | road | run | skateboarder | street corner,"5 person, 3 car, 1 skateboard",chase,2,2,2216982
3882,16996.jpg,ambulance | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | van | white,"3 car, 1 truck",chase,2,2,2216996
3883,17010.jpg,ambulance | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | van | white,"3 person, 2 car, 1 truck",chase,2,2,2217010
3884,17024.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"2 person, 5 car, 1 truck",chase,2,2,2217024
3885,17038.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | traffic light | street corner,"4 person, 4 car, 1 motorcycle",chase,2,2,2217038
3886,17052.jpg,car | city street | crosswalk | curb | intersection | motorcycle | pavement | road | scooter | street corner,"5 person, 4 car, 1 traffic light, 1 fire hydrant",chase,2,2,2217052
3887,17066.jpg,car | city street | crosswalk | drive | intersection | man | moped | motorbike | motorcycle | motorcyclist | pavement | ride | road | scooter | street corner,"4 person, 4 car, 1 fire hydrant",chase,2,2,2217066
3888,17080.jpg,car | city street | crosswalk | drive | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"4 person, 4 car, 1 motorcycle",chase,2,2,2217080
3889,17094.jpg,car | city street | crosswalk | drive | person | intersection | man | mobility scooter | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | segway | street corner,"4 person, 4 car, 2 motorcycle",chase,2,2,2217094
3890,17108.jpg,atv | car | city street | crosswalk | drive | person | intersection | man | mobility scooter | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"6 person, 3 car, 1 motorcycle",chase,2,2,2217108
3891,17122.jpg,boy | city street | person | man | mobility scooter | mower | pavement | push | ride | road | scooter | segway | street corner,"5 person, 3 car, 2 motorcycle",chase,2,2,2217122
3892,17136.jpg,boy | drive | man | mobility scooter | mower | pavement | push | ride | road | scooter | street corner | toy car,"6 person, 3 car",chase,2,2,2217136
3893,17150.jpg,boy | cart | drive | person | man | mobility scooter | mower | pavement | push | ride | road | scooter | street corner | toy car,"5 person, 3 car, 1 motorcycle, 1 traffic light",chase,2,2,2217150
3894,17164.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"5 person, 3 car, 1 traffic light",chase,2,2,2217164
3895,17178.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"4 person, 4 car",chase,2,2,2217178
3896,17192.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"4 person, 3 car",chase,2,2,2217192
3897,17206.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"5 person, 3 car",chase,2,2,2217206
3898,17220.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"5 person, 3 car, 1 traffic light",chase,2,2,2217220
3899,17234.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"4 person, 3 car, 1 traffic light",chase,2,2,2217234
3900,17248.jpg,car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"2 person, 3 car, 1 traffic light",chase,2,2,2217248
3901,17262.jpg,car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"2 person, 3 car",chase,2,2,2217262
3902,17276.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"2 person, 4 car, 1 traffic light",chase,2,2,2217276
3903,17290.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"1 person, 4 car",chase,2,2,2217290
3904,17304.jpg,car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"3 person, 4 car, 1 traffic light",chase,2,2,2217304
3905,17318.jpg,car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"4 person, 4 car, 1 traffic light",chase,2,2,2217318
3906,17332.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner,"4 person, 3 car, 1 traffic light",chase,2,2,2217332
3907,17346.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner,"4 person, 6 car, 1 traffic light",chase,2,2,2217346
3908,17360.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner,"5 person, 4 car, 1 traffic light",chase,2,2,2217360
3909,17374.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | street sign,"6 person, 3 car, 1 traffic light",chase,2,2,2217374
3910,17388.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign | suv,"4 person, 3 car, 1 traffic light",chase,2,2,2217388
3911,17402.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | road | street corner | suv | vehicle,"5 person, 4 car, 1 traffic light",chase,2,2,2217402
3912,17416.jpg,black | car | city street | curb | drive | intersection | license plate | minivan | park | road | sedan | street corner | suv | vehicle,"5 person, 5 car",chase,2,2,2217416
3913,17430.jpg,car | city street | curb | drive | intersection | minivan | pavement | road | street corner | suv | vehicle,"1 person, 4 car",chase,2,2,2217430
3914,17444.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"1 person, 3 car",chase,2,2,2217444
3915,17458.jpg,car | city street | cross | crosswalk | curb | drive | intersection | pavement | road | street corner,"5 person, 3 car",chase,2,2,2217458
3916,17472.jpg,blue | car | city street | cross | crosswalk | dress | person | pavement | push | ride | road | scooter | street corner | umbrella | walk | woman,"6 person, 4 car, 1 traffic light",chase,2,2,2217472
3917,17486.jpg,blue | city street | cross | crosswalk | dress | girl | intersection | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk | woman,"6 person, 4 car, 1 traffic light",chase,2,2,2217486
3918,17500.jpg,blue | child | cross | crosswalk | girl | pavement | play | road | sleepwear | street corner | walk,"4 person, 3 car, 1 traffic light",chase,2,2,2217500
3919,17514.jpg,blue | city street | cross | crosswalk | dress | girl | person | intersection | pavement | road | street corner | walk | woman,"5 person, 3 car",chase,2,2,2217514
3920,17528.jpg,blue | boy | child | cross | crosswalk | girl | person | intersection | pavement | road | sleepwear | street corner | walk | zebra crossing,"5 person, 3 car",chase,2,2,2217528
3921,17542.jpg,blue | car | city street | cross | crosswalk | dress | girl | person | intersection | road | walk | woman | zebra crossing,"6 person, 5 car, 1 traffic light",chase,2,2,2217542
3922,17556.jpg,car | child | city street | cross | crosswalk | person | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 3 car, 1 traffic light",chase,2,2,2217556
3923,17570.jpg,car | child | city street | cross | crosswalk | dress | girl | green | person | pavement | road | shirt | street corner | walk | woman,"6 person, 3 car, 1 traffic light",chase,2,2,2217570
3924,17584.jpg,car | child | city street | cross | crosswalk | dress | girl | green | pavement | road | shirt | street corner | walk,"6 person, 3 car",chase,2,2,2217584
3925,17598.jpg,car | city street | cross | dress | girl | green | minivan | pavement | road | sedan | shirt | stand | street corner | suv | walk | white | woman,"4 person, 5 car",chase,2,2,2217598
3926,17612.jpg,car | city street | cross | crosswalk | dress | girl | green | person | intersection | pavement | road | shirt | street corner | walk | woman,"4 person, 3 car",chase,2,2,2217612
3927,17626.jpg,baby carriage | city street | cross | crosswalk | person | pavement | pedestrian | push | road | shopping bag | walk | woman,"9 person, 3 car, 1 traffic light, 1 handbag",chase,2,2,2217626
3928,17640.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk,"10 person, 4 car, 1 traffic light, 1 backpack, 2 handbag",chase,2,2,2217640
3929,17654.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"12 person, 3 car, 1 traffic light, 1 backpack, 2 handbag",chase,2,2,2217654
3930,17668.jpg,car | city street | cross | crosswalk | dress | person | intersection | pedestrian | road | shopping bag | street corner | walk | woman | zebra crossing,"9 person, 3 car, 3 backpack, 4 handbag",chase,2,2,2217668
3931,17682.jpg,car | city street | cross | crosswalk | dress | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"9 person, 3 car",chase,2,2,2217682
3932,17696.jpg,city street | cross | crosswalk | dress | person | intersection | red | road | street corner | walk | woman | zebra crossing,"7 person, 3 car, 1 traffic light",chase,2,2,2217696
3933,17710.jpg,city street | cross | crosswalk | dress | person | pedestrian | road | street corner | walk | woman,"6 person, 2 car, 1 traffic light",chase,2,2,2217710
3934,17724.jpg,city street | cross | crosswalk | dress | person | man | pavement | red | road | shirt | street corner | walk | woman,"9 person, 2 car, 1 traffic light, 1 handbag",chase,2,2,2217724
3935,17738.jpg,city street | cross | crosswalk | dress | person | man | pavement | pedestrian | red | road | shopping bag | street corner | walk | woman,"9 person, 2 car, 1 handbag",chase,2,2,2217738
3936,17752.jpg,boy | cross | crosswalk | dress | person | man | pavement | red | road | street corner | walk | woman,"10 person, 3 car, 1 traffic light, 1 handbag, 2 skateboard",chase,2,2,2217752
3937,17766.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | street corner | walk | white,"7 person, 4 car, 1 traffic light",chase,2,2,2217766
3938,17780.jpg,boy | car | city street | cross | crosswalk | person | man | pavement | puddle | road | shirt | street corner | walk,"6 person, 4 car, 1 traffic light",chase,2,2,2217780
3939,17794.jpg,boy | car | city street | cross | crosswalk | person | man | pavement | road | shirt | skateboarder | walk | white,"5 person, 3 car, 1 traffic light",chase,2,2,2217794
3940,17808.jpg,car | city street | cross | crosswalk | person | skate | man | pavement | ride | road | skateboard | skateboarder | street corner | walk,"7 person, 3 car",chase,2,2,2217808
3941,17822.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"5 person, 3 car, 1 traffic light, 1 skateboard",chase,2,2,2217822
3942,17836.jpg,black | car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner,"4 person, 5 car, 1 traffic light",chase,2,2,2217836
3943,17850.jpg,car | city street | curb | drive | intersection | minivan | park | pavement | road | street corner | street sign | suv | vehicle,"1 person, 4 car, 1 traffic light",chase,2,2,2217850
3944,17864.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"6 person, 3 car, 1 traffic light",chase,2,2,2217864
3945,17878.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | sedan | street corner | white,"1 person, 4 car, 1 traffic light",chase,2,2,2217878
3946,17892.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | street corner | walk,"3 person, 3 car, 1 traffic light",chase,2,2,2217892
3947,17906.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"5 person, 3 car, 1 traffic light",chase,2,2,2217906
3948,17920.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"2 person, 5 car, 1 traffic light",chase,2,2,2217920
3949,17934.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"2 person, 3 car, 1 traffic light",chase,2,2,2217934
3950,17948.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | ride | road | skateboard | skateboarder | street corner | walk,"4 person, 3 car, 1 traffic light",chase,2,2,2217948
3951,17962.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pole | ride | road | scooter | skateboard | skateboarder | street corner | street sign,"4 person, 3 car, 1 traffic light",chase,2,2,2217962
3952,17976.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | trick,"4 person, 3 car, 1 traffic light, 2 skateboard",chase,2,2,2217976
3953,17990.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"4 person, 3 car, 1 traffic light",chase,2,2,2217990
3954,18004.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | spray | street corner,"4 person, 3 car, 1 traffic light, 1 skateboard",chase,2,2,2218004
3955,18018.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | road | skateboard | skateboarder | street corner | walk | zebra crossing,"4 person, 3 car, 1 traffic light",chase,2,2,2218018
3956,18032.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | skateboarder | street corner | walk,"5 person, 3 car, 1 traffic light, 1 skateboard",chase,2,2,2218032
3957,18046.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"3 person, 4 car, 1 skateboard",chase,2,2,2218046
3958,18060.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | road | skateboarder | street corner | urban | walk,"5 person, 3 car, 1 traffic light",chase,2,2,2218060
3959,18074.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 traffic light",chase,2,2,2218074
3960,18088.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car",chase,2,2,2218088
3961,18102.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 2 car, 1 traffic light",chase,2,2,2218102
3962,18116.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"6 person, 2 car",chase,2,2,2218116
3963,18130.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"7 person, 2 car, 1 traffic light",chase,2,2,2218130
3964,18144.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"5 person, 2 car, 1 traffic light",chase,2,2,2218144
3965,18158.jpg,car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | walk,"4 person, 2 car, 1 traffic light",chase,2,2,2218158
3966,18172.jpg,building | car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 2 car, 1 traffic light",chase,2,2,2218172
3967,18186.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"4 person, 2 car, 1 traffic light",chase,2,2,2218186
3968,18200.jpg,car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | walk,"5 person, 2 car, 1 traffic light",chase,2,2,2218200
3969,18214.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"5 person, 2 car, 1 traffic light",chase,2,2,2218214
3970,18228.jpg,car | city street | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign,"7 person, 2 car, 1 traffic light",chase,2,2,2218228
3971,18242.jpg,car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign,"5 person, 2 car, 1 traffic light",chase,2,2,2218242
3972,18256.jpg,car | city street | crack | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 2 car, 1 traffic light",chase,2,2,2218256
3973,18270.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 2 car, 1 traffic light",chase,2,2,2218270
3974,18284.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 2 car",chase,2,2,2218284
3975,18298.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car",chase,2,2,2218298
3976,18312.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 2 car, 1 traffic light",chase,2,2,2218312
3977,18326.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 3 car, 1 traffic light",chase,2,2,2218326
3978,18340.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 traffic light",chase,2,2,2218340
3979,18354.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 1 traffic light",chase,2,2,2218354
3980,18368.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | sedan | stand | street corner | suv | walk,"3 person, 2 car",chase,2,2,2218368
3981,18382.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | sedan | street corner | suv | walk,"3 person, 2 car, 1 handbag",chase,2,2,2218382
3982,18396.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | walk | woman | zebra crossing,"5 person, 2 car, 1 traffic light, 3 handbag",chase,2,2,2218396
3983,18410.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"3 person, 2 car, 1 traffic light",chase,2,2,2218410
3984,18424.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"3 person, 2 car, 1 traffic light",chase,2,2,2218424
3985,18438.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | walk | white,"3 person, 3 car, 1 traffic light",chase,2,2,2218438
3986,18452.jpg,car | city street | cross | crosswalk | person | man | pavement | road | sedan | street corner | walk,"2 person, 3 car, 1 traffic light",chase,2,2,2218452
3987,18466.jpg,car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | silver | street corner | suv,"1 person, 4 car",chase,2,2,2218466
3988,18480.jpg,car | city street | curb | drive | intersection | license plate | minivan | park | pavement | road | sedan | silver | street corner | suv | vehicle,"3 person, 4 car",chase,2,2,2218480
3989,18494.jpg,car | city street | crack | curb | person | intersection | man | pavement | road | sedan | street corner,"2 person, 5 car, 1 skateboard",chase,2,2,2218494
3990,18508.jpg,car | city street | cross | girl | person | jeans | pavement | road | street corner | walk | woman,"3 person, 5 car, 1 traffic light",chase,2,2,2218508
3991,18522.jpg,afro | city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"5 person, 4 car, 1 handbag",chase,2,2,2218522
3992,18536.jpg,city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"6 person, 3 car, 1 traffic light, 1 handbag",chase,2,2,2218536
3993,18550.jpg,city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"7 person, 2 car, 1 parking meter, 1 handbag",chase,2,2,2218550
3994,18564.jpg,afro | city street | cross | crosswalk | girl | person | man | pavement | road | street corner | walk | woman,"5 person, 2 car",chase,2,2,2218564
3995,18578.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 2 car",chase,2,2,2218578
3996,18592.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"7 person, 2 car, 1 traffic light, 1 handbag",chase,2,2,2218592
3997,18606.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 2 car, 1 traffic light",chase,2,2,2218606
3998,18620.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | stand | street corner | walk | zebra crossing,"7 person, 4 car, 1 traffic light",chase,2,2,2218620
3999,18634.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 4 car, 1 traffic light",chase,2,2,2218634
4000,18648.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | sedan | street corner | walk,"4 person, 5 car, 1 traffic light",chase,2,2,2218648
4001,18662.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | silver | street corner,"4 person, 5 car, 1 traffic light",chase,2,2,2218662
4002,18676.jpg,car | city street | curb | drive | person | intersection | license plate | park | road | sedan | silver | street corner,"5 person, 6 car, 1 traffic light",chase,2,2,2218676
4003,18690.jpg,car | city street | curb | drive | person | intersection | license plate | park | pavement | road | sedan | silver | street corner,"5 person, 1 bicycle, 4 car, 1 motorcycle, 1 traffic light",chase,2,2,2218690
4004,18704.jpg,car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner,"6 person, 4 car, 1 traffic light",chase,2,2,2218704
4005,18718.jpg,car | city street | curb | drive | person | intersection | park | pavement | road | street corner,"7 person, 4 car, 1 traffic light",chase,2,2,2218718
4006,18732.jpg,car | city street | cross | crosswalk | drive | person | intersection | park | pedestrian | road | street corner,"8 person, 1 bicycle, 5 car, 1 traffic light",chase,2,2,2218732
4007,18746.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | suv | walk | white,"9 person, 2 car, 1 traffic light",chase,2,2,2218746
4008,18760.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | suv | walk | white,"6 person, 2 car",chase,2,2,2218760
4009,18774.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | suv | walk | zebra crossing,"7 person, 2 car, 1 motorcycle, 1 traffic light",chase,2,2,2218774
4010,18788.jpg,biker | car | city street | cross | crosswalk | person | intersection | pedestrian | ride | road | scooter | walk | zebra crossing,"6 person, 3 car, 1 motorcycle, 1 traffic light",chase,2,2,2218788
4011,18802.jpg,bicycle | car | city street | cross | crosswalk | person | intersection | monocycle | motorcycle | pedestrian | ride | road | scooter | street corner | walk | zebra crossing,"8 person, 3 car, 1 motorcycle, 1 traffic light, 1 handbag",chase,2,2,2218802
4012,18816.jpg,bicycle | biker | boy | car | child | cross | crosswalk | person | intersection | man | monocycle | pavement | ride | road | scooter | street corner | trick,"8 person, 1 bicycle, 3 car, 1 motorcycle, 1 traffic light",chase,2,2,2218816
4013,18830.jpg,bicycle | car | city street | cross | crosswalk | person | intersection | man | monocycle | pavement | pedestrian | push | ride | road | street corner | walk,"8 person, 2 car, 1 backpack, 1 handbag",chase,2,2,2218830
4014,18844.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"8 person, 2 car, 1 traffic light, 1 handbag",chase,2,2,2218844
4015,18858.jpg,car | city street | cross | crosswalk | person | intersection | man | road | stand | street corner | walk | zebra crossing,"7 person, 1 car, 2 handbag",chase,2,2,2218858
4016,18872.jpg,car | catch | chessboard | chess | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | sign | street corner | street sign | walk | zebra crossing,"7 person, 1 car, 1 handbag",chase,2,2,2218872
4017,18886.jpg,car | catch | chessboard | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | sign | street corner | walk | zebra crossing,"5 person, 2 car, 1 handbag",chase,2,2,2218886
4018,18900.jpg,car | catch | chessboard | cross | crosswalk | person | man | pavement | road | sign | street corner | walk,"5 person, 5 car, 1 handbag, 1 suitcase",chase,2,2,2218900
4019,18914.jpg,car | catch | cross | crosswalk | person | intersection | man | pavement | protester | road | sign | spray | stand | street corner | walk,"5 person, 3 car, 1 motorcycle",chase,2,2,2218914
4020,18928.jpg,car | catch | clean | crosswalk | hose | person | man | pavement | protester | road | sign | spray | stand | street corner | wash,"6 person, 2 car, 1 motorcycle, 1 umbrella",chase,2,2,2218928
4021,18942.jpg,car | catch | chessboard | crosswalk | person | man | pavement | protester | road | sign | stand | street corner | street sign | walk,"6 person, 1 car, 1 motorcycle, 1 umbrella",chase,2,2,2218942
4022,18956.jpg,car | carry | catch | chessboard | chess | head | person | man | motorcycle | pavement | road | scooter | sign | street corner | walk,"5 person, 1 car, 1 motorcycle, 1 umbrella",chase,2,2,2218956
4023,18970.jpg,car | catch | chessboard | person | man | pavement | protester | road | sign | stand | street corner | street sign | walk | white,"5 person, 5 car, 1 traffic light, 1 suitcase",chase,2,2,2218970
4024,18984.jpg,car | carry | catch | chessboard | chess | person | man | pavement | road | sign | street corner | walk | woman,"2 person, 5 car, 1 motorcycle, 1 traffic light, 1 suitcase",chase,2,2,2218984
4025,18998.jpg,carry | catch | chessboard | chess | person | man | pavement | road | sign | street corner | walk,"7 person, 5 car, 1 traffic light, 1 handbag, 1 suitcase",chase,2,2,2218998
4026,19012.jpg,catch | chessboard | chess | person | man | pavement | road | sign | street corner | walk,"6 person, 5 car, 1 traffic light, 1 handbag",chase,2,2,2219012
4027,19026.jpg,catch | chessboard | chess | cross | person | man | pavement | road | sign | street corner | walk | woman,"7 person, 3 car, 1 traffic light",chase,2,2,2219026
4028,19040.jpg,chessboard | chess | city street | crack | person | man | pavement | road | rocket | stand | street corner | walk,"4 person, 3 car, 1 surfboard",chase,2,2,2219040
4029,19054.jpg,carry | catch | chessboard | chess | cross | head | person | man | pavement | road | sign | street corner | walk,"4 person, 3 car, 1 handbag",chase,2,2,2219054
4030,19068.jpg,carry | catch | chessboard | chess | cross | crosswalk | dress | head | person | man | pavement | red | road | sign | street corner | walk,"5 person, 4 car, 1 umbrella, 1 handbag",chase,2,2,2219068
4031,19082.jpg,catch | chessboard | chess | cross | dress | person | man | pavement | red | road | sign | street corner | walk | woman,"6 person, 3 car, 1 traffic light, 1 umbrella, 1 handbag",chase,2,2,2219082
4032,19096.jpg,briefcase | chessboard | cross | drag | dress | person | man | pavement | red | road | shopping bag | street corner | walk | woman,"5 person, 4 car, 1 traffic light, 2 handbag",chase,2,2,2219096
4033,19110.jpg,city street | cross | crosswalk | person | pavement | road | shopping bag | street corner | walk | woman,"5 person, 2 car, 1 traffic light, 1 handbag",chase,2,2,2219110
4034,19124.jpg,bag | city street | cross | crosswalk | girl | person | paper bag | pavement | road | shopping bag | street corner | walk | woman,"5 person, 3 car, 1 traffic light, 2 handbag",chase,2,2,2219124
